id,cuisine
11464,italian
17321,mexican
5914,chinese
19438,mexican
47580,italian
29886,cajun_creole
35229,mexican
39538,italian
10650,italian
48346,korean
44205,french
877,indian
40408,italian
4172,korean
1663,southern_us
29813,indian
3292,italian
6288,southern_us
37606,italian
26786,indian
2040,chinese
38025,italian
10171,southern_us
24997,italian
21397,italian
1217,italian
38381,mexican
1409,italian
15901,french
42619,mexican
38670,italian
13511,southern_us
45294,italian
41236,mexican
33370,chinese
9032,italian
26182,mexican
21629,indian
19518,mexican
11588,thai
3716,indian
47711,korean
47286,italian
28877,chinese
40039,japanese
9224,french
24373,italian
45305,southern_us
30758,southern_us
48652,italian
24586,italian
26338,italian
1670,italian
37582,italian
48132,italian
46066,italian
34164,french
66,mexican
11006,brazilian
28726,filipino
13320,mexican
6574,japanese
21779,korean
42114,mexican
12197,southern_us
35257,french
37169,italian
42169,korean
16124,mexican
6352,french
47452,british
7839,japanese
5569,filipino
30849,filipino
25544,british
4887,italian
11538,mexican
35958,italian
31577,italian
12233,mexican
43454,indian
26373,mexican
43145,italian
5308,italian
23614,chinese
36948,italian
12315,japanese
30020,italian
19231,mexican
38534,italian
45750,french
48778,chinese
20026,mexican
22978,italian
26662,southern_us
46218,southern_us
39341,southern_us
38395,french
18871,french
12468,indian
13360,french
22233,italian
30352,italian
13345,italian
6330,indian
12867,italian
35225,mexican
33826,thai
36993,mexican
44847,indian
10197,italian
28737,southern_us
25095,indian
14063,indian
811,japanese
20335,southern_us
30826,thai
4452,mexican
30862,italian
10282,mexican
47567,mexican
16553,irish
5045,italian
47528,mexican
3979,french
17254,italian
6293,italian
42706,southern_us
47432,mexican
45496,indian
25936,italian
46258,indian
36625,french
4642,italian
35698,southern_us
19996,chinese
10388,indian
36298,british
43253,mexican
1089,southern_us
47,indian
257,italian
16979,vietnamese
31697,indian
49012,italian
7592,mexican
44884,french
41859,southern_us
9969,italian
45041,british
48098,french
27238,french
4466,italian
11350,italian
30506,british
439,filipino
4342,italian
47474,french
25254,italian
18255,italian
9547,indian
3889,italian
26976,italian
19218,indian
31837,italian
27254,italian
26282,italian
5443,mexican
11516,french
23265,italian
49204,italian
14502,mexican
22711,southern_us
27402,italian
4743,southern_us
13632,italian
46530,italian
12173,southern_us
44493,chinese
14241,mexican
3151,chinese
17375,italian
26969,korean
42219,italian
49466,mexican
7994,italian
16972,indian
44688,indian
25657,italian
40806,mexican
10201,french
47124,french
24523,southern_us
34597,brazilian
32015,french
46696,japanese
49239,mexican
28501,italian
37207,french
38224,cajun_creole
18565,southern_us
46164,indian
4052,italian
28544,greek
10961,japanese
15916,italian
36744,mexican
41984,southern_us
48278,indian
25010,mexican
21242,indian
30310,southern_us
23801,brazilian
29614,mexican
34667,italian
48159,mexican
20747,italian
44625,italian
7173,italian
16676,italian
3667,mexican
36594,indian
26511,mexican
19351,french
48982,southern_us
27934,italian
22595,mexican
7256,southern_us
4306,cajun_creole
41919,italian
23236,mexican
7329,indian
38382,indian
42257,japanese
17600,mexican
40730,italian
1192,southern_us
37189,italian
2913,southern_us
7118,italian
42223,mexican
25690,japanese
8267,mexican
35989,indian
774,french
23158,vietnamese
12071,japanese
26537,french
49537,irish
19990,irish
27876,thai
20823,mexican
31393,cajun_creole
23239,italian
21141,italian
43585,southern_us
30493,japanese
42985,italian
31089,italian
46974,italian
40018,korean
28153,italian
10967,korean
14240,mexican
24871,mexican
16258,italian
28001,southern_us
49299,southern_us
47808,southern_us
37960,italian
34733,vietnamese
48741,southern_us
10230,southern_us
46275,italian
17152,french
36201,french
16907,southern_us
3244,french
11434,southern_us
22402,southern_us
26624,mexican
21558,southern_us
4847,italian
17174,southern_us
21995,italian
27335,mexican
14696,mexican
48923,italian
32508,mexican
36585,italian
15904,mexican
19319,southern_us
17017,italian
35561,japanese
45518,italian
6489,chinese
14423,italian
26068,mexican
32687,french
18684,italian
25918,irish
35353,brazilian
37689,japanese
32830,french
6984,british
29526,italian
42546,mexican
30742,mexican
38469,italian
6678,italian
17413,mexican
20110,italian
43229,mexican
27133,chinese
48411,chinese
11098,indian
18024,mexican
22540,italian
1013,mexican
35057,mexican
20177,chinese
26323,italian
4227,italian
34461,vietnamese
4540,italian
36457,chinese
37262,filipino
16041,italian
25790,italian
26546,italian
5295,indian
26689,french
11129,italian
42373,french
15183,italian
20054,indian
22088,italian
26034,southern_us
7442,italian
39855,vietnamese
16795,indian
45938,mexican
21187,italian
24985,mexican
19293,southern_us
35190,italian
48511,indian
24429,indian
16069,indian
46173,indian
33861,japanese
17499,italian
29095,japanese
27355,italian
23,italian
14299,southern_us
15939,japanese
26371,indian
1544,mexican
15996,mexican
28808,italian
28521,japanese
22276,japanese
45421,indian
1388,french
16838,french
4167,indian
19525,southern_us
9051,indian
13537,italian
34265,southern_us
28948,french
11263,japanese
42791,filipino
37584,indian
49538,irish
20135,indian
46558,french
9349,japanese
10859,italian
9623,southern_us
3610,italian
29537,chinese
35360,southern_us
22957,southern_us
39629,chinese
15631,italian
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,indian
48588,southern_us
44549,italian
37552,korean
19931,jamaican
23871,italian
23762,southern_us
25303,italian
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,italian
13281,mexican
22624,british
27542,mexican
5778,french
48800,southern_us
744,italian
27747,indian
15511,korean
39843,italian
40129,southern_us
2236,italian
42882,chinese
2860,mexican
12167,vietnamese
44860,italian
38237,southern_us
27239,southern_us
20091,french
24091,italian
13303,french
17,italian
16887,italian
31862,japanese
14437,southern_us
35092,italian
47641,italian
10067,mexican
15037,mexican
20058,italian
16841,italian
35002,cajun_creole
17689,japanese
13224,mexican
18356,indian
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,mexican
26501,chinese
31066,chinese
15589,indian
5933,italian
31444,thai
42571,italian
10448,italian
11830,japanese
7223,greek
46537,southern_us
27269,mexican
44139,brazilian
11162,italian
38781,japanese
25429,french
3987,italian
3063,indian
392,italian
656,mexican
28508,irish
42332,southern_us
41775,mexican
14167,italian
1555,southern_us
24872,mexican
40323,mexican
28209,korean
8772,italian
33557,italian
15016,italian
14866,brazilian
1638,italian
37006,chinese
29914,japanese
797,thai
4209,southern_us
34027,thai
15378,mexican
25802,indian
21683,cajun_creole
30958,italian
5558,french
29792,vietnamese
35869,thai
24364,filipino
35401,italian
1820,italian
22651,italian
39614,italian
41834,indian
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,french
33455,southern_us
25078,french
14162,french
14603,southern_us
40713,italian
43872,irish
29222,southern_us
37701,mexican
33720,mexican
43660,italian
44613,french
12178,indian
45641,italian
42803,italian
47145,french
21925,french
17233,french
28029,french
2601,filipino
45781,southern_us
37326,italian
46034,italian
12813,japanese
29934,italian
29247,southern_us
48076,chinese
11352,french
42956,chinese
32918,italian
607,french
7801,indian
45246,southern_us
31901,japanese
20449,indian
19367,mexican
41457,italian
12159,mexican
48164,italian
48884,mexican
33137,filipino
23778,mexican
17154,japanese
49078,italian
11125,italian
4280,mexican
33377,cajun_creole
15884,mexican
44340,mexican
25351,italian
23271,french
36191,mexican
48074,southern_us
47618,mexican
20153,italian
40548,indian
22858,mexican
6224,italian
31972,italian
4190,italian
22066,filipino
45809,mexican
16888,southern_us
41177,italian
2585,mexican
34835,french
27465,italian
32614,italian
23845,italian
8345,indian
15313,mexican
36741,filipino
6845,french
24184,italian
10632,mexican
46732,italian
7328,mexican
37610,italian
39472,southern_us
26291,southern_us
30621,italian
5188,southern_us
29760,mexican
45337,italian
31663,french
3965,brazilian
19981,mexican
23268,southern_us
39421,filipino
19286,indian
33493,chinese
18035,italian
19669,chinese
6073,southern_us
10457,french
24605,irish
37873,mexican
3753,southern_us
8218,indian
28513,italian
40161,mexican
35777,italian
38159,indian
20380,moroccan
20309,italian
22178,french
44534,british
36812,italian
771,italian
14453,british
37861,italian
40670,mexican
33687,italian
11720,chinese
41612,brazilian
27089,french
18732,italian
46522,italian
44217,chinese
10202,italian
40090,mexican
9314,mexican
38428,southern_us
25439,mexican
39775,indian
13463,japanese
21501,mexican
47894,chinese
6270,chinese
37860,french
21988,mexican
7205,italian
12797,indian
45258,mexican
30940,mexican
9264,italian
14576,indian
28890,italian
20128,italian
7330,mexican
20464,french
19619,mexican
37972,japanese
41015,italian
47310,italian
27652,indian
42503,indian
19581,italian
20539,italian
13159,southern_us
45674,italian
25381,chinese
17734,mexican
15502,italian
1949,mexican
7784,japanese
23870,southern_us
42,indian
34881,french
2680,irish
10299,italian
3737,italian
42343,japanese
21785,italian
8581,italian
42710,indian
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,chinese
25649,mexican
6723,british
34402,italian
3080,italian
26264,southern_us
37408,southern_us
117,indian
34481,italian
43553,filipino
39747,british
30499,italian
19980,british
32277,southern_us
36165,japanese
2649,french
17428,mexican
31069,indian
26188,japanese
8944,mexican
2473,mexican
14931,italian
21552,italian
13444,italian
46119,japanese
37942,southern_us
32162,southern_us
36605,indian
48647,southern_us
12709,indian
1405,italian
34269,italian
31633,italian
29169,southern_us
10732,mexican
40433,mexican
30014,cajun_creole
48847,mexican
26587,filipino
36983,italian
34931,mexican
4244,indian
16864,southern_us
17047,french
34698,mexican
44532,italian
23604,southern_us
27463,indian
34501,italian
13649,french
988,italian
27926,italian
40240,filipino
18053,french
22028,italian
39276,italian
39745,italian
30015,indian
22494,mexican
12204,italian
43428,french
45026,vietnamese
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,french
34476,filipino
32266,italian
46371,mexican
27590,mexican
38339,japanese
18848,italian
14586,brazilian
32960,italian
16071,french
4465,french
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,french
8150,cajun_creole
12811,japanese
29552,mexican
15059,french
30181,indian
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,mexican
22221,french
43531,japanese
29487,italian
38609,indian
35173,italian
21574,italian
17311,indian
24821,indian
9045,mexican
41741,japanese
37423,italian
32994,southern_us
1745,italian
48841,french
44365,southern_us
48137,mexican
32281,mexican
28754,japanese
8846,moroccan
9325,indian
23826,italian
3729,italian
32854,southern_us
24634,italian
35683,southern_us
41237,mexican
14264,greek
14540,italian
34479,japanese
43676,italian
4334,thai
45219,italian
38586,italian
18898,indian
9186,french
23776,indian
12057,italian
7286,indian
17178,italian
29828,indian
39864,italian
45033,southern_us
5234,french
5148,mexican
17511,indian
11619,italian
18537,italian
8098,japanese
665,italian
3284,italian
33577,southern_us
582,italian
23054,french
1107,italian
44356,southern_us
11102,italian
10639,british
32597,italian
3225,southern_us
10069,southern_us
1725,mexican
22430,southern_us
11695,indian
1996,italian
4363,southern_us
22108,italian
24945,japanese
18023,french
38926,italian
47046,italian
10334,british
47439,chinese
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,greek
23274,indian
5266,italian
15242,british
10095,southern_us
6494,chinese
18939,italian
9909,mexican
37592,italian
45816,french
5794,indian
48883,indian
22861,indian
30746,italian
43915,indian
15762,french
2193,irish
22184,mexican
18771,italian
39251,indian
33808,french
31324,italian
23025,italian
6685,italian
8806,japanese
45128,british
47906,indian
16457,chinese
41292,indian
11479,southern_us
31614,italian
12477,italian
23867,indian
5114,mexican
48589,mexican
20323,indian
24453,indian
10894,italian
22331,italian
39611,french
43758,italian
3677,mexican
9868,italian
7365,japanese
36795,french
47681,southern_us
9738,italian
1975,french
21202,italian
7444,mexican
35829,french
4093,indian
14822,southern_us
21688,british
38816,italian
27283,french
7176,southern_us
24786,mexican
34405,italian
635,indian
7364,italian
23908,chinese
35214,chinese
49205,italian
18914,french
15346,italian
23098,southern_us
46704,french
11788,southern_us
41012,mexican
34837,italian
5497,japanese
13835,italian
39134,indian
42029,french
12570,southern_us
27268,italian
23854,french
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,chinese
24466,italian
36425,southern_us
48902,italian
11196,indian
6030,mexican
37762,italian
29460,italian
45798,indian
31388,filipino
37731,italian
18867,southern_us
9122,french
17542,mexican
22349,italian
44970,french
35984,indian
30711,mexican
30977,italian
12105,chinese
22538,italian
31376,italian
7125,italian
16878,indian
26002,italian
35469,mexican
20587,mexican
41172,chinese
46381,mexican
22031,irish
45673,mexican
6003,chinese
9798,southern_us
19125,vietnamese
1932,italian
9091,french
42088,mexican
22797,southern_us
30950,indian
31545,italian
31409,italian
32783,southern_us
3096,italian
40650,japanese
3133,southern_us
12746,cajun_creole
26859,italian
7415,italian
25636,mexican
45735,italian
2629,mexican
18969,italian
24320,chinese
43959,french
20094,italian
47316,japanese
30590,italian
4974,southern_us
26792,mexican
27920,southern_us
30368,french
37035,french
49117,mexican
12891,italian
7148,southern_us
22433,chinese
14863,italian
15255,indian
18172,british
34497,mexican
16484,southern_us
23341,mexican
30034,chinese
11474,southern_us
28817,french
32402,irish
2511,french
12043,mexican
33713,italian
19924,mexican
768,chinese
38569,italian
19134,italian
29710,italian
5489,chinese
1535,mexican
11779,italian
42927,chinese
19975,southern_us
44318,italian
5063,irish
20722,indian
7340,french
38333,mexican
18475,italian
28125,japanese
7617,mexican
9674,filipino
41087,mexican
15430,cajun_creole
38896,indian
42133,italian
19220,thai
1576,southern_us
4293,mexican
8292,italian
9704,mexican
2675,mexican
1664,southern_us
4488,greek
46837,french
42167,japanese
46449,filipino
26984,italian
26665,southern_us
40053,southern_us
10691,indian
47916,italian
10955,italian
13514,southern_us
22487,mexican
34831,southern_us
23650,french
34852,italian
28749,italian
5536,italian
30894,mexican
2366,southern_us
17105,italian
15327,chinese
41887,italian
5920,french
32376,southern_us
27864,italian
10361,italian
20878,southern_us
25461,french
14051,indian
44849,southern_us
1541,mexican
908,mexican
12059,italian
19464,chinese
6120,indian
34498,mexican
16666,french
19118,mexican
1484,mexican
47998,italian
30282,french
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,indian
26270,indian
21551,italian
18571,southern_us
4144,irish
8436,italian
24343,filipino
5706,indian
34003,vietnamese
31332,french
30861,italian
25779,filipino
5531,chinese
9085,italian
14711,mexican
31632,italian
38002,italian
4562,brazilian
26604,french
21800,italian
25844,southern_us
6113,indian
48105,italian
26886,italian
30639,italian
41040,chinese
35359,italian
40971,italian
26403,italian
45138,japanese
27629,french
16379,mexican
39698,mexican
43697,indian
12935,mexican
30260,italian
27705,italian
30896,french
33072,british
18562,french
27340,italian
39247,british
35549,mexican
17226,mexican
42827,italian
48490,italian
38311,thai
17539,indian
10841,italian
13689,mexican
5138,mexican
18428,greek
47495,indian
3844,italian
41911,french
28558,indian
37652,indian
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,mexican
24613,indian
38710,mexican
12280,indian
29996,indian
27749,filipino
8235,italian
2938,cajun_creole
47824,italian
21818,japanese
10005,chinese
27040,italian
48042,italian
18261,italian
44149,mexican
17768,indian
17698,mexican
1200,southern_us
17410,mexican
12595,southern_us
48891,southern_us
17784,italian
11882,french
38280,italian
480,korean
26355,indian
45386,mexican
42955,italian
31678,chinese
4506,mexican
44155,vietnamese
11633,indian
21253,indian
46025,indian
10314,british
46874,filipino
38432,italian
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,italian
15647,italian
9121,indian
7929,italian
38228,italian
14957,italian
18414,irish
5231,indian
33604,italian
12735,indian
19523,indian
7853,british
33163,chinese
5630,southern_us
35049,italian
7965,mexican
39821,mexican
27157,indian
28318,irish
11275,french
4034,indian
37380,french
3470,mexican
701,southern_us
37996,irish
10483,italian
18610,chinese
42759,italian
11426,indian
44136,indian
24261,chinese
8985,italian
28040,french
31071,british
6453,mexican
48762,italian
36159,moroccan
21417,japanese
26451,italian
19979,italian
44803,mexican
35560,chinese
39937,brazilian
6593,vietnamese
31735,mexican
13153,japanese
1411,brazilian
31664,italian
32101,mexican
33367,mexican
46628,italian
32747,italian
2377,mexican
14640,italian
48493,mexican
6752,japanese
17519,indian
45167,italian
5975,mexican
28189,southern_us
37891,italian
31530,italian
22880,mexican
41020,mexican
32047,italian
30877,southern_us
6700,mexican
34641,mexican
25706,italian
35164,mexican
10066,mexican
11681,italian
40920,french
43481,british
33705,mexican
46679,french
17635,indian
6235,mexican
49572,mexican
14373,southern_us
25511,french
47652,mexican
24214,brazilian
40625,vietnamese
20447,italian
13533,italian
10195,filipino
27795,italian
23014,japanese
7561,mexican
23812,chinese
24952,italian
41557,italian
15847,southern_us
20202,italian
16301,japanese
27106,italian
5037,southern_us
15253,french
22270,irish
39918,indian
11398,mexican
44174,mexican
8231,italian
34639,southern_us
33855,southern_us
14041,italian
37934,italian
6104,mexican
27251,french
47206,italian
46137,indian
31102,french
33073,indian
4661,chinese
25610,italian
31029,italian
23440,indian
42385,indian
45895,italian
34229,indian
31486,japanese
47198,italian
23006,french
14166,filipino
12425,mexican
46583,italian
20880,italian
13762,southern_us
47701,southern_us
26679,japanese
7296,italian
8520,italian
34428,mexican
40138,italian
1967,southern_us
12854,mexican
12646,french
40178,french
16990,italian
172,southern_us
28381,cajun_creole
41826,southern_us
36860,mexican
20795,mexican
6626,french
20589,southern_us
4024,italian
34359,mexican
29651,italian
49442,italian
5049,italian
1337,southern_us
29433,italian
10717,southern_us
15957,cajun_creole
20499,indian
38018,italian
18150,french
46524,italian
40473,italian
21554,mexican
42695,mexican
48951,mexican
46544,italian
8376,southern_us
33109,indian
41448,italian
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,southern_us
9630,italian
43778,italian
5540,italian
33015,mexican
32258,southern_us
49287,indian
36720,indian
14956,italian
36140,southern_us
31818,moroccan
15827,italian
16331,italian
39064,french
17103,italian
42799,mexican
46829,mexican
39560,italian
19496,italian
23809,italian
4056,mexican
1214,french
27520,italian
28815,mexican
38950,italian
9720,italian
16896,italian
23108,french
44539,italian
45542,italian
10080,italian
10467,indian
29668,mexican
6948,british
18308,chinese
41138,indian
35252,mexican
45559,southern_us
45169,japanese
22539,italian
14601,french
46738,southern_us
36644,mexican
18064,french
12989,indian
29125,filipino
10810,french
39796,mexican
30688,italian
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,southern_us
24287,italian
36631,italian
33500,italian
9719,indian
18589,italian
25430,italian
48525,mexican
4337,italian
30578,southern_us
18333,french
7556,southern_us
13108,french
30208,chinese
23114,mexican
46118,italian
37800,italian
3390,italian
7445,japanese
34030,brazilian
40358,chinese
40028,british
45708,italian
7393,indian
3619,southern_us
29848,indian
25705,mexican
25919,french
4874,italian
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,brazilian
12829,italian
24191,japanese
3859,japanese
10744,mexican
45958,italian
9028,italian
45733,french
21752,mexican
21085,french
45884,cajun_creole
22860,vietnamese
39506,italian
25569,chinese
36896,japanese
33018,filipino
15341,mexican
18983,italian
5885,chinese
18704,italian
31610,indian
3401,mexican
35168,mexican
29209,mexican
36347,japanese
1785,thai
38673,italian
49486,chinese
13583,mexican
33926,indian
40470,mexican
26337,japanese
6731,italian
44459,japanese
22824,japanese
29264,italian
25558,filipino
23080,filipino
14670,italian
27553,cajun_creole
17525,mexican
6077,italian
24098,indian
2510,italian
26921,british
23088,mexican
31468,italian
32381,indian
44835,british
32368,indian
27208,southern_us
14242,mexican
19659,korean
43094,japanese
15760,italian
11814,italian
15262,mexican
21825,indian
39447,mexican
18247,mexican
32682,french
37504,southern_us
20319,british
32522,italian
44455,italian
49148,italian
2114,indian
31361,mexican
28348,italian
22226,indian
33911,italian
16916,southern_us
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,japanese
48851,indian
23692,french
44971,indian
31673,italian
11741,mexican
1087,mexican
36591,mexican
24651,chinese
16791,french
28578,greek
4537,mexican
24876,italian
31584,italian
39456,chinese
39474,italian
11103,italian
17650,southern_us
40495,mexican
3434,mexican
10911,mexican
35249,indian
8344,filipino
47259,mexican
42808,indian
39649,italian
316,italian
43351,indian
32617,indian
27624,chinese
8796,southern_us
43592,mexican
45582,french
31146,italian
22025,southern_us
33118,chinese
7641,southern_us
48678,mexican
36267,cajun_creole
29542,southern_us
15157,mexican
14285,mexican
40043,italian
3532,french
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,chinese
13661,italian
8855,british
30533,italian
30909,italian
47943,italian
45916,french
33460,italian
35100,chinese
31513,italian
15005,italian
21308,indian
14321,mexican
719,southern_us
45509,mexican
10308,french
2071,italian
853,french
30255,italian
47546,italian
13974,filipino
11583,italian
36373,thai
45398,indian
36622,italian
46510,italian
15712,mexican
36418,korean
38314,mexican
27960,italian
14656,indian
3838,cajun_creole
18439,mexican
15998,southern_us
31815,indian
21879,indian
40095,chinese
43972,southern_us
23982,italian
23836,southern_us
46159,chinese
4302,french
35145,french
30222,italian
30560,mexican
19781,southern_us
16250,mexican
32866,indian
31665,indian
47334,indian
34527,mexican
5760,italian
13027,french
20855,french
8816,indian
45001,italian
9143,cajun_creole
19989,italian
42673,southern_us
30565,chinese
26924,british
22404,indian
4272,mexican
2728,italian
26853,italian
20862,chinese
25107,southern_us
38168,southern_us
7053,french
28624,mexican
7237,italian
18398,southern_us
46793,french
31501,italian
20617,italian
28046,japanese
17167,french
30370,chinese
31984,indian
25643,italian
6394,japanese
34282,italian
47658,mexican
24087,mexican
26732,mexican
29627,mexican
37412,indian
15435,italian
26066,italian
47869,italian
48059,southern_us
39577,filipino
41509,italian
34606,indian
2021,indian
2532,french
27724,mexican
8754,indian
4301,indian
25137,italian
24483,mexican
8566,italian
46526,british
42148,italian
17663,filipino
25669,mexican
4011,mexican
19432,vietnamese
11439,mexican
1162,vietnamese
20953,indian
38796,italian
30043,indian
36182,italian
33840,french
43911,southern_us
5736,southern_us
17534,japanese
51,italian
1032,cajun_creole
32889,italian
34487,italian
49264,indian
5804,mexican
9724,chinese
4112,mexican
16786,italian
2781,indian
5785,indian
17249,japanese
27894,italian
11444,mexican
35396,italian
15083,indian
36320,italian
49475,chinese
32585,korean
22474,italian
3014,italian
40396,italian
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,italian
31476,mexican
46081,italian
1293,british
3830,mexican
49201,korean
4236,japanese
17185,cajun_creole
48757,southern_us
48277,southern_us
19192,mexican
23579,japanese
867,french
919,italian
11704,indian
10939,southern_us
6397,italian
21926,chinese
41831,mexican
29221,italian
15627,italian
24228,mexican
31854,mexican
45533,mexican
24915,korean
6750,cajun_creole
43562,mexican
37717,french
8060,spanish
27317,mexican
23501,mexican
22255,italian
27812,french
31490,indian
43951,chinese
11407,italian
31821,italian
32173,indian
36050,italian
18967,southern_us
20530,mexican
21805,southern_us
28743,mexican
29386,mexican
28475,indian
48106,mexican
14681,southern_us
49120,french
27651,southern_us
2803,mexican
27372,italian
25807,chinese
25050,italian
35790,french
42729,mexican
6419,italian
19723,french
11569,italian
10002,southern_us
28748,italian
33729,french
6109,japanese
9245,italian
6013,japanese
4408,cajun_creole
3973,italian
5079,italian
43736,french
43841,french
17547,mexican
1014,italian
16213,italian
27984,french
16158,chinese
13703,italian
7838,vietnamese
40922,indian
15497,chinese
18323,irish
24432,southern_us
4125,mexican
47287,mexican
27909,italian
42533,french
41140,italian
12009,southern_us
24666,vietnamese
9000,italian
33269,indian
35110,italian
14557,italian
1002,italian
3870,french
44030,italian
4669,french
18282,japanese
25388,italian
30918,french
31096,mexican
11806,korean
35840,italian
29994,southern_us
16630,mexican
4862,chinese
6376,mexican
21696,italian
2875,japanese
11132,italian
22506,indian
1397,mexican
17443,spanish
21524,french
29622,mexican
36085,french
39557,mexican
2648,chinese
40347,indian
38771,indian
44395,mexican
39038,italian
24321,mexican
47886,southern_us
15905,mexican
3533,southern_us
36315,irish
46414,mexican
29440,southern_us
4754,japanese
17729,mexican
42372,japanese
34214,italian
9500,chinese
25896,japanese
12995,indian
11756,japanese
22586,italian
32800,italian
10408,mexican
10572,italian
24046,mexican
30697,italian
46439,chinese
38885,italian
20199,southern_us
45830,french
10050,indian
20936,mexican
32765,indian
28668,french
45215,british
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,italian
6585,mexican
14684,mexican
9667,italian
14907,southern_us
8693,italian
18101,italian
21028,mexican
18313,japanese
9982,italian
6976,french
40781,indian
46741,italian
3444,italian
45802,italian
12432,french
6856,french
23581,british
9211,french
34069,french
22324,jamaican
26983,brazilian
35515,italian
19409,french
9731,indian
39758,southern_us
42449,vietnamese
22877,chinese
23264,indian
26064,italian
9606,italian
7595,korean
10261,italian
24981,chinese
47183,french
12375,italian
23489,italian
3309,french
44269,italian
21212,italian
44846,italian
3875,italian
36756,indian
9086,southern_us
29308,mexican
19797,french
21599,italian
36287,indian
27373,chinese
12132,mexican
24708,italian
22669,irish
46213,mexican
47599,indian
37858,indian
46458,southern_us
34236,southern_us
7138,italian
4875,southern_us
24731,french
11611,southern_us
20894,french
12151,french
49053,indian
43792,japanese
6018,chinese
42349,vietnamese
29888,italian
30048,indian
8955,indian
5600,italian
31683,filipino
20995,french
24548,indian
10270,mexican
28782,chinese
13966,indian
44278,french
40731,italian
19851,indian
12641,mexican
17720,indian
37801,japanese
13693,italian
603,italian
8988,mexican
24909,indian
43047,mexican
11217,chinese
22969,italian
39295,french
44185,french
327,indian
12836,indian
11299,southern_us
34168,french
15066,chinese
13971,italian
20664,cajun_creole
49079,italian
6770,southern_us
37297,french
44681,italian
25754,indian
28550,french
29004,french
49518,southern_us
46998,mexican
4823,indian
15740,french
49054,southern_us
19638,brazilian
43786,mexican
10856,mexican
3192,mexican
1796,chinese
236,indian
37505,mexican
21677,chinese
38126,thai
20081,chinese
10068,french
27020,mexican
40715,french
4271,indian
17579,italian
27270,greek
28267,french
27677,southern_us
32604,indian
37138,italian
6294,indian
32315,french
41792,mexican
16595,filipino
34078,chinese
13794,mexican
48213,mexican
31810,mexican
9232,italian
20850,mexican
16448,italian
17795,french
30674,mexican
29811,italian
33646,italian
10369,mexican
35048,italian
46730,indian
11477,italian
5846,southern_us
24667,cajun_creole
22900,mexican
9423,indian
42347,italian
10922,southern_us
15777,vietnamese
1195,italian
29279,indian
17614,indian
21031,italian
9019,mexican
8853,moroccan
27544,southern_us
4608,mexican
2769,french
10110,italian
31823,indian
26227,mexican
24508,italian
43947,korean
47277,vietnamese
22220,italian
33214,chinese
33312,italian
7928,french
32869,russian
42076,french
36891,italian
30152,chinese
313,mexican
47091,southern_us
14514,russian
18235,french
26042,british
35038,italian
13978,italian
47002,chinese
21094,indian
13017,indian
16372,japanese
31550,jamaican
370,italian
23916,italian
16521,indian
22802,italian
16357,italian
21960,british
13401,japanese
46443,italian
28013,italian
47479,mexican
28441,italian
48359,italian
4193,indian
10128,italian
31943,southern_us
22214,indian
19154,french
40075,italian
28502,french
26138,southern_us
43438,brazilian
2242,indian
26504,french
39388,chinese
30011,mexican
21840,french
46986,italian
47365,chinese
16845,chinese
14543,mexican
26612,irish
24167,french
16540,filipino
11760,french
27205,mexican
27053,southern_us
11126,southern_us
4673,italian
6873,southern_us
6924,mexican
1156,chinese
35065,filipino
25018,chinese
2013,french
41180,italian
133,italian
15558,japanese
25721,mexican
36543,southern_us
4381,chinese
12857,italian
43016,indian
44901,chinese
47981,mexican
17942,indian
10158,italian
11575,mexican
2784,italian
229,italian
3330,italian
8096,indian
10475,italian
28164,french
40324,chinese
35644,italian
12882,italian
36403,mexican
31482,indian
19854,greek
34136,mexican
26289,italian
24955,southern_us
3785,indian
42392,italian
40628,mexican
4253,italian
19562,french
1189,italian
27870,italian
339,mexican
36589,italian
519,chinese
26577,vietnamese
9258,italian
18690,moroccan
41665,british
4485,mexican
6221,french
8131,french
27672,cajun_creole
13033,mexican
34580,mexican
30508,indian
38865,mexican
47149,italian
24924,french
38795,thai
44825,italian
36855,italian
